TOOL_NAME,LOTID,GLSID,RECIPEID,MODEL_NAME,TIME_STAMP,PAS연동여부,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max,추가정보_정상.이상여부,추가정보_Data_Resume
P8TCVD060309,P8CB17003200,P8CB17001002,RUN_1ST_23,CB,2011-07-03 9:43,NG,339.5769,0.4944,359.3654,0.4819,133,0,0.0858,0.004,27,0,1853.8864,4.0475,40051.6056,13.3063,25012.4159,5.9383,0,22.8348,0.0107,9870.3201,1.3835,3142.7699,41.023,0.1504,2674.2719,3.1878,66034.2588,32.1823,29019.994,7.0796,2.00E-04,33.2105,0.0717,22633.3186,8.2735,6805.5329,1.3715,142.831,135.7505,99.54,99.71,100.08,이상,"GS5D,RFM_NG"
P8TCVD060306,P8CB1700VP00,P8CB1700U410,RUN_1ST_23,CB,2011-07-12 16:46,NG,339.8109,0.656,359.3092,0.4625,132,0,0.1126,0.006,34.3333,0.4767,1972.5111,4.5906,40015.3004,45.7378,24985.3846,3.4198,0,23.4693,0.0139,10005.9004,1.8678,306.4152,54.561,0.4975,2918.839,5.0525,66003.2068,27.2834,28990.2085,5.527,2.00E-04,34.2368,0.0721,22971.7866,2.6388,6803.2374,1.9374,183.8491,741.012,101.21,99.69,98.41,이상,GS4D
P8TCVD060308,P8GA1600LU00,P8GA1600L320,RUN_1ST_23,GA,2011-06-26 20:35,NG,339.4071,0.4917,359.1517,0.359,140,0,0.1479,0.011,42.2889,0.5055,1984.6667,4.101,40099.941,21.0185,24987.4192,14.7417,0,21.1416,0.01,9892.2053,1.6837,513.7032,69.9484,0.6385,2944.2019,2.3455,66105.0746,27.7778,28995.1596,14.435,2.00E-04,31.9842,0.0501,22743.586,2.5842,6784.1995,2.4064,204.3582,110.1141,99.64,99.86,99.69,이상,"PPD,RFRS_NG"
P8TCVD060309,P8CB17002W00,P8CB17000U06,RUN_1ST_23,CB,2011-07-03 7:53,OK,336.6021,0.4898,358.4924,0.5003,130.1174,0.3221,0.0939,0.006,22,0,1848.0909,3.2409,40047.6103,12.3881,25012.3465,11.801,0,22.3245,0.0196,9853.8812,1.2845,3380.8216,33.3825,0.6057,2670.5438,3.4398,66033.2462,37.0255,29019.5862,6.3515,2.00E-04,32.5835,0.0641,22622.9308,2.8664,6803.8241,2.6696,163.5842,129.4024,99.25,99.45,99.32,이상,"GS5D,RFM_NG"
P8TCVD060306,P8CB1700VB00,P8CB1700U002,RUN_1ST_23,CB,2011-07-12 10:12,NG,339.652,0.4973,359.6935,0.4613,135.0163,0.1268,0.1189,0.007,36.8444,0.3665,1947.6444,3.6504,40015.4632,52.1503,24984.9777,3.5334,0,24.1682,0.0115,10005.4528,1.8921,239.7607,57.7549,0.4312,2901.7549,1.0404,66007.9494,29.931,28990.4169,5.1853,2.00E-04,35.1203,0.0692,22969.8827,2.7493,6804.3841,1.5428,195.8127,326.1918,100.44,99.57,98.4,이상,GS4D
P8TCVD060308,P8CB1602D000,P8CB1602BE19,RUN_1ST_23,CB,2011-06-27 8:27,OK,339.4078,0.4918,359.4046,0.4912,136.9739,0.1596,0.1565,0.013,37.4444,0.5025,1986.8444,4.4208,40090.9886,30.1797,24986.0628,22.4215,0,20.758,0.0112,9892.0833,1.581,400.9034,63.4507,0.7095,2946.1549,2.6421,66108.2039,24.4177,28994.1423,10.7997,2.00E-04,31.419,0.038,22743.1131,2.6766,6784.8442,2.8186,235.1218,144.5401,99.86,100.05,99.51,이상,"PPD,RFRS_NG"
P8TCVD060308,P8FA1600HG00,P8FA1600H205,RUN_1ST_23,FA,2011-06-25 11:39,NG,338.8381,0.5561,359.3205,0.467,137,0,0.1549,0.011,42.9333,0.3303,1977.1111,4.6915,40089.3609,31.3338,24985.0455,21.3874,0,21.1751,0.0144,9892.0833,1.5321,401.1475,70.0939,0.6148,2934.5023,3.1811,66109.4762,25.4097,28994.1853,15.5086,2.00E-04,32.0669,0.0627,22742.8466,2.621,6784.1708,2.5879,253.4334,508.576,98.83,99.37,99.02,이상,"PPD,RFRS_NG"
P8TCVD060308,P8GA1600PE00,P8GA1600MG15,RUN_1ST_23,GA,2011-06-28 5:39,NG,338.4309,0.4956,359,0,135.2163,0.412,0.1794,0.016,39.7273,0.4505,1981.4091,6.578,40096.5524,34.1836,24985.7807,22.0368,0,20.8934,0.0118,9892.1693,1.5903,319.8437,65.7418,0.5443,2942.3991,15.5977,66106.175,26.5265,28994.2712,12.1524,2.00E-04,31.6867,0.0581,22743.4828,2.5155,6785.3457,2.2724,146.005,90.3375,99.46,99.75,99.22,이상,"PPD,RFRS_NG"
P8TCVD060306,P8CB1700UK00,P8CB1700RD16,RUN_1ST_23,CB,2011-07-12 2:12,NG,337.1814,0.7254,358.8115,0.4055,133,0,0.1197,0.008,29,0,1961.8444,3.5224,40034.6701,27.1112,24984.7064,6.2621,0,23.1553,0.0116,10005.6156,2.1877,262.7113,47.8235,0.7613,2915.8039,4.4435,66011.6477,27.9281,28991.12,5.8119,2.00E-04,33.7409,0.0655,22970.4931,2.668,6804.2121,1.9637,199.2309,577.9161,100.74,100.18,99.33,이상,GS4D
P8TCVD060308,P8GA1600PE00,P8GA1600NM11,RUN_1ST_23,GA,2011-06-28 5:27,NG,340.034,0.5759,359.1876,0.3907,133.9882,0.1081,0.1625,0.014,37,0,1998.5682,15.5075,40074.2455,35.2729,24985.1565,15.6741,0,20.593,0.0205,9891.6699,1.8916,516.8773,62.9343,0.8931,2966.4648,15.1176,66095.8586,27.5504,28993.4259,19.1846,2.00E-04,31.3771,0.0721,22743.1303,2.9891,6783.7123,2.6539,219.4958,290.0568,100.3,100.8,100.53,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB16026100,P8CB16021T07,RUN_1ST_23,CB,2011-06-25 2:31,OK,337.7141,0.5351,359.165,0.3715,138,0,0.1339,0.01,35,0,1989.2222,3.6612,40103.3592,35.5153,24986.4697,23.1462,0,20.5618,0.0103,9892.4902,2.1604,563.7551,60.3474,0.7779,2961.7418,3.8588,66103.5615,24.1337,28994.4288,15.1759,3.00E-04,31.1678,0.0488,22743.1647,2.6459,6783.8628,5.3328,178.2335,138.192,98.85,100.32,101,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB16023J01,P8CB16023J01,RUN_1ST_23,CB,2011-06-25 16:21,OK,339.5503,0.4979,359.4318,0.4957,137,0,0.1503,0.012,40.3182,0.4712,1973,4.1484,40091.2254,35.6551,24987.376,24.6811,0,20.9843,0.0182,9893.0848,1.5405,269.3035,67.6056,0.5359,2928.7981,2.6549,66111.2988,23.5735,28996.836,16.9663,3.00E-04,31.7034,0.0622,22743.947,2.5684,6783.0747,2.2877,134.2855,90.3375,99.38,100.01,99.51,이상,"PPD,RFRS_NG"
P8TCVD060307,P8GA17003R00,P8GA17002V02,RUN_1ST_23,GA,2011-07-04 6:56,NG,339.7891,0.5908,359.5615,0.4966,131,0,0.1246,0.01,33,0,1799.7556,3.3314,40025.8805,17.8463,25007.4264,8.7877,0,22.7202,0.0242,9889.8859,2.1596,1500.5799,55,0.5664,2582.8685,2.6815,66033.2378,34.3281,29011.236,12.0652,2.00E-04,32.9678,0.0546,22723.4088,3.3987,6787.7959,4.3983,197.766,114.2648,100.56,99.82,98.26,이상,"PPD,GS1D"
P8TCVD060308,P8CB1602DS00,P8CB1602BU06,RUN_1ST_23,CB,2011-06-27 12:47,NG,339.1919,0.3941,359.129,0.3355,138,0,0.1644,0.013,40.4667,0.5045,1983.6,4.9147,40090.9886,36.5062,24985.3846,28.1798,0,20.9851,0.0152,9892.653,2.0765,432.1553,67.3192,0.5758,2944.3944,2.0955,66105.5216,23.0823,28995.0593,20.6538,2.00E-04,31.8169,0.0601,22743.0787,2.7868,6784.4574,3.0591,201.1842,96.4414,99.47,100.11,99.51,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1602AK00,P8CB16029520,RUN_1ST_23,CB,2011-06-26 18:17,OK,337.4549,0.578,358.8612,0.346,139.7976,0.4021,0.1678,0.012,31,0,1977.9111,2.7865,40095.2207,18.0771,24986.1984,20.3537,3.00E-04,20.3822,0.0166,9891.7984,1.9839,566.9291,51.9155,1.0562,2938.3944,4.6576,66104.8682,27.7495,28994.4718,14.4721,3.00E-04,30.8961,0.0289,22743.3539,2.8023,6784.1851,2.4679,211.927,530.3058,100,100.15,98.71,이상,"PPD,RFRS_NG"
P8TCVD060308,P8GA1600M000,P8GA1600L413,RUN_1ST_23,GA,2011-06-26 23:06,NG,339.2074,0.6718,359.3505,0.4775,139,0,0.1436,0.012,37,0,1974,5.3767,40087.4077,25.0542,24989.5217,25.1787,0,20.7258,0.0159,9891.9612,1.6564,459.5007,62.5472,0.7367,2926.7075,2.312,66106.7674,25.4091,28995.1964,11.6643,2.00E-04,31.3599,0.0508,22743.1478,2.3677,6783.2049,3.0698,252.4568,263.9321,99.45,99.78,98.86,이상,"PPD,RFRS_NG"
P8TCVD060306,P8GA1700GF00,P8GA1700F608,RUN_1ST_23,GA,2011-07-12 22:10,NG,339.1124,0.6813,359.3752,0.4846,134,0,0.1179,0.007,32,0,1982.1333,4.2028,39996.7446,101.356,24984.4351,4.5268,0,23.3447,0.0084,10007.3654,1.971,371.6047,51.5951,0.4921,2954.322,2.0919,66008.8164,26.7145,28989.9554,6.6217,2.00E-04,34.0522,0.0618,22971.2507,2.8357,6803.4831,2.1867,166.7582,578.1603,100.21,99.64,99.4,이상,GS4D
P8TCVD060308,P8CB16023E00,P8CB16020Z19,RUN_1ST_23,CB,2011-06-24 17:11,OK,338.3728,0.4839,358.5592,0.4969,134.9092,0.2875,0.1357,0.01,35,0,1980.6889,4.5368,40084.8034,36.2044,24985.1811,18.2903,0,20.4771,0.0139,9892.6936,1.6285,660.4407,60.3756,0.824,2947.4648,4.1499,66101.567,22.9827,28993.8127,20.6582,2.00E-04,31.081,0.0623,22743.7579,2.7249,6784.3213,2.2984,202.6491,129.4024,99.85,100.44,99.95,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1602A800,P8CB16028V03,RUN_1ST_23,CB,2011-06-26 11:18,OK,337.6314,0.5878,359,0,138,0,0.1458,0.012,35,0,1971.5778,4.9657,40089.0354,20.5373,24984.9098,21.3295,0,20.5824,0.0138,9892.8564,1.6847,563.7551,59.6415,0.8943,2929.9528,2.3523,66107.4584,22.8542,28996.2041,13.2611,3.00E-04,31.1495,0.0609,22743.381,2.3937,6784.299,2.435,118.4154,824.0249,100.13,100.33,99.23,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB16027T00,P8CB16024K20,RUN_1ST_23,CB,2011-06-25 20:10,OK,337.5319,0.4994,359.0623,0.2419,137,0,0.1471,0.012,35,0,1979.8667,3.4351,40099.1271,27.6103,24983.1465,25.4804,0,20.5673,0.0096,9892.0426,1.6076,529.8175,60.1362,0.7922,2945.8451,3.8436,66106.1062,29.1387,28996.0766,17.1373,3.00E-04,31.1099,0.0533,22743.8095,2.7348,6784.221,1.7886,219.74,296.8931,99.47,100.58,100.61,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1602EH00,P8CB1602CG11,RUN_1ST_23,CB,2011-06-27 18:55,NG,340.1452,0.5263,359.2199,0.4145,136.9076,0.2898,0.1615,0.013,39,0,1994.0455,6.7993,40067.7532,30.5546,24984.3935,19.0334,0,20.8139,0.0145,9891.2953,1.5341,656.0459,65.4742,0.6109,2953.7981,2.3933,66097.7155,25.2734,28994.0563,18.5466,3.00E-04,31.5883,0.0585,22743.1647,2.8027,6783.5475,1.9519,232.1919,132.8206,99.73,99.83,99.36,이상,"PPD,RFRS_NG"
P8TCVD060307,P8CB17006N00,P8CB17005G13,RUN_1ST_23,CB,2011-07-05 6:42,OK,337.7677,0.6208,358.7839,0.4119,130,0,0.1304,0.011,28.1778,0.3866,1810.1333,3.5522,40020.8346,22.1374,25007.2229,5.1891,0,22.3649,0.016,9889.1941,1.4929,974.1806,47.1604,0.7866,2598.7075,3.6166,66035.11,31.5563,29012.0972,23.3298,3.00E-04,32.5541,0.0622,22723.4369,3.1884,6787.3221,8.585,243.9114,117.1947,100.21,99.77,98.4,이상,"PPD,GS1D"
P8TCVD060308,P8CB1602EJ00,P8CB1602CE06,RUN_1ST_23,CB,2011-06-27 20:23,OK,339.4337,0.496,359.4741,0.4997,139,0,0.1745,0.015,41.2444,0.4346,1985.2889,4.3777,40097.9878,32.3557,24989.4538,19.2248,0,21.1196,0.0131,9892.3681,1.8678,447.2929,68.3991,0.5871,2952.4319,4.5569,66108.5478,25.5476,28994.5148,10.2086,2.00E-04,32.0391,0.0631,22743.9814,2.8547,6783.9272,2.8719,222.914,549.3499,98.7,99.97,100.73,이상,"PPD,RFRS_NG"
P8TCVD060309,P8CB17001B00,P8CB17000414,RUN_1ST_23,CB,2011-07-02 22:55,OK,339.3588,0.48,359.3393,0.4739,132.9416,0.2348,0.1083,0.004,29,0,1858.1111,3.7973,40050.296,16.2739,25012.3095,4.3939,0,23.0171,0.0087,9857.0469,2.5421,3225.0504,43,0,2684.912,4.1131,66035.4907,31.4907,29021.007,5.463,1.00E-04,33.5071,0.0529,22611.9809,14.3285,6804.3093,2.515,135.5063,429.9579,99.4,99.71,100.11,이상,"GS5D,RFM_NG"
P8TCVD060306,P8CB1700VG00,P8CB1700TZ06,RUN_1ST_23,CB,2011-07-12 11:07,NG,339.596,0.4911,359.5149,0.5002,135.9338,0.2489,0.1179,0.007,34.2222,0.4204,1955.3333,3.3371,40016.4398,53.1906,24984.7742,3.8835,0,23.7053,0.0134,10006.0225,2.0887,324.2385,54.6912,0.4631,2904.4069,2.5044,66013.2634,41.2578,28990.8508,6.1222,2.00E-04,34.48,0.0696,22970.1879,2.8794,6804.6759,1.99,222.914,241.2257,99.87,99.33,98.55,이상,GS4D
P8TCVD060309,P8GA17001700,P8GA17000L20,RUN_1ST_23,GA,2011-07-02 9:05,NG,339.3761,0.4848,359.5214,0.4999,132,0,0.0829,0.004,29.3864,0.4925,1855.0227,4.5315,40048.1097,13.0644,25012.9014,5.0713,0,23.1282,0.0211,9852.9657,1.608,2381.0047,43.0968,0.2963,2683.6728,4.8771,66034.5964,33.3534,29021.1051,5.6769,2.00E-04,33.6218,0.0713,22626.669,2.5012,6804.7242,1.7527,148.2024,270.2802,99.67,99.9,100.25,이상,"GS5D,RFM_NG"
P8TCVD060308,P8CB16026100,P8CB16021E19,RUN_1ST_23,CB,2011-06-25 2:37,OK,339.0086,0.6796,359.3997,0.4902,138,0,0.1366,0.011,37,0,1982.4667,4.6201,40106.1263,42.4699,24989.7929,24.7766,0,20.6867,0.0148,9892.1646,1.4196,457.3033,63.2254,0.7435,2958.7371,2.6629,66107.4473,27.0733,28994.1566,12.603,3.00E-04,31.288,0.0556,22743.9127,2.8255,6783.8341,2.9416,229.0179,146.005,98.37,99.7,100.04,이상,"PPD,RFRS_NG"
P8TCVD060309,P8GA1600SV00,P8GA1600S016,RUN_1ST_23,GA,2011-07-01 23:51,NG,339.6759,0.5483,359.4587,0.4987,134,0,0.0826,0.004,27,0,1853.3556,5.5888,40053.7142,11.6861,25013.259,6.5378,0,22.7709,0.0092,9851.8383,1.1596,2803.3938,40.8433,0.3643,2684.2949,3.596,66034.4951,34.5646,29020.1628,5.4193,2.00E-04,33.1076,0.0654,22626.3568,2.7099,6804.4359,1.9383,132.3323,114.5089,100.2,100.56,101.09,이상,"GS5D,RFM_NG"
P8TCVD060308,P8CB1602AG00,P8CB16028H12,RUN_1ST_23,CB,2011-06-26 15:41,NG,339.0855,0.6668,359.2384,0.4264,139,0,0.1503,0.012,37,0,1977.8864,4.7063,40095.7201,28.4078,24985.5726,22.0753,0,20.7086,0.0175,9892.96,1.0782,489.5318,62.6573,0.6867,2943.8826,3.0654,66107.5505,22.9614,28994.7871,11.7311,2.00E-04,31.3333,0.0563,22743.3968,2.9599,6783.6048,2.7295,205.0906,166.7582,99.29,100.16,99.75,이상,"PPD,RFRS_NG"
P8TCVD060308,P8GA1600PM00,P8GA1600NK01,RUN_1ST_23,GA,2011-06-28 10:11,NG,338.9015,0.5657,359.1662,0.3725,135,0,0.1853,0.017,41.6667,0.4767,1979.9778,4.0648,40085.1289,31.2828,24987.6905,24.5849,0,21.1067,0.0224,9892.4088,1.9966,439.9683,68.1549,0.6215,2934.3521,2.7529,66106.2094,24.5481,28994.8587,10.2918,3.00E-04,32.021,0.0597,22743.1819,3.2998,6784.8156,3.0648,202.8932,311.2983,99.51,99.62,99.19,이상,"PPD,RFRS_NG"
P8TCVD060306,P8CB1700WF00,P8CB1700UF01,RUN_1ST_23,CB,2011-07-12 21:13,NG,339.6656,0.4722,359.6123,0.4876,133,0,0.1049,0.007,34.8182,0.3902,1968.5,3.454,40026.9681,40.0184,24984.6709,5.978,0,23.7795,0.0065,10006.201,2.4414,242.2023,54.9805,0.1387,2929.1902,2.623,66010.8173,27.4577,28990.268,6.3657,2.00E-04,34.5703,0.0438,22971.3132,2.5883,6803.297,2.3157,225.5997,766.6484,101.19,99.7,98.34,이상,GS4D
P8TCVD060308,P8CB1601Z900,P8CB1601XP06,RUN_1ST_23,CB,2011-06-23 5:37,OK,338.4095,0.7346,359.1354,0.3424,139,0,0.134,0.009,27.5333,0.5045,1992.2222,2.0101,40090.5003,36.695,24983.4856,22.529,0,20.2902,0.0134,9891.9612,1.8312,315.2048,48.0282,2.5897,2969.7324,5.2493,66103.0457,24.671,28992.7811,17.6285,3.00E-04,30.7714,0.06,22743.4226,2.6436,6784.0633,1.9656,202.1608,310.5658,99.24,99.98,100.18,이상,"PPD,RFRS_NG"
P8TCVD060306,P8CB1700VE00,P8CB1700U419,RUN_1ST_23,CB,2011-07-12 14:08,NG,337.9665,0.609,358.5632,0.5433,129.2998,0.4585,0.1194,0.006,21.0227,0.1508,1978.1364,3.6764,40031.1298,53.2922,24984.9484,6.6929,0,22.7159,0.0137,10006.1178,1.9324,595.9836,36.122,2.614,2932.839,2.6138,65998.9192,33.8593,28989.4939,6.5904,2.00E-04,33.32,0.0755,22970.6969,2.875,6803.0439,1.4295,209.4854,338.3996,100,100,100,이상,GS4D
P8TCVD060309,P8GA17003K00,P8GA17002U16,RUN_1ST_23,GA,2011-07-04 5:26,NG,338.3405,0.6958,358.8305,0.5406,128.3112,0.4634,0.0955,0.004,23.0889,0.2878,1890.7111,3.3549,40040.8554,9.9368,25010.3427,5.2549,0,22.2487,0.0175,9873.324,1.3117,3879.6313,35.1944,0.7711,2679.0787,17.5446,66029.1495,32.6209,29018.0681,5.005,2.00E-04,32.5559,0.0559,22628.9446,2.6136,6804.6061,1.8081,152.8414,143.0751,101.05,100.94,100.6,이상,"GS5D,RFM_NG"
P8TCVD060308,P8CB1601VR01,P8CB1601VR12,RUN_1ST_23,CB,2011-06-27 4:27,OK,338.5169,0.5001,359.0108,0.1033,137,0,0.1596,0.013,36,0,1982.9333,3.7863,40099.941,28.9282,24986.5375,16.42,0,20.666,0.0072,9892.246,2.4678,430.9345,61.0845,0.8255,2944.3568,2.5834,66107.7568,26.5202,28994.9733,10.9904,3.00E-04,31.1986,0.0471,22743.7321,2.5422,6784.092,2.7165,230.2387,811.3288,99.31,99.77,99.1,이상,"PPD,RFRS_NG"
P8TCVD060306,P8CB1700US00,P8CB1700TJ01,RUN_1ST_23,CB,2011-07-12 6:19,NG,337.5788,0.6457,358.6683,0.4712,132.3118,0.4636,0.1348,0.009,26.0889,0.2878,1957.8,4.043,40033.0424,41.7752,24985.995,6.1668,0,22.9882,0.0128,10005.697,1.8813,286.3944,42.878,1.1798,2909.9024,2.9869,66011.0674,25.9863,28990.3573,6.6134,2.00E-04,33.5374,0.0545,22970.1699,3.0393,6804.6815,1.1596,174.5712,362.571,100.61,99.77,98.58,이상,GS4D
P8TCVD060308,P8CB1602EG00,P8CB1602CE15,RUN_1ST_23,CB,2011-06-27 19:54,OK,338.573,0.495,359.2794,0.4491,138.7661,0.4236,0.1745,0.015,36,0,1978.7727,4.0282,40103.5441,41.6625,24986.2663,23.841,0,20.6448,0.019,9892.96,1.6499,592.8096,61.0376,0.8001,2941.6385,2.0868,66106.6564,24.5908,28994.3715,10.7257,3.00E-04,31.3191,0.0579,22743.5774,3.0593,6783.1463,1.7421,151.3764,893.1209,99.16,99.33,98.86,이상,"PPD,RFRS_NG"
P8TCVD060309,P8GA17003X00,P8GA17003105,RUN_1ST_23,GA,2011-07-04 10:06,NG,337.4299,0.4954,358.4421,0.497,130,0,0.0903,0.005,22.3111,0.4682,1842.7556,3.0463,40051.2727,12.2962,25012.7164,10.0592,0,22.2907,0.0096,9840.4444,1.4917,2872.7339,32.8479,0.7005,2652.7189,3.3788,66035.4065,38.2949,29020.1769,8.3802,3.00E-04,32.5419,0.0601,22669.3006,31.5172,6804.45,2.5605,150.3998,141.8544,100,100,100,이상,"GS5D,RFM_NG"
P8TCVD060309,P8CB17003900,P8CB17001L17,RUN_1ST_23,CB,2011-07-03 11:27,OK,339.4225,0.4943,359.5307,0.4994,134,0,0.0898,0.004,29.8182,0.3902,1848.4773,3.2742,40044.9468,22.4843,25011.6529,5.9155,0,23.232,0.0171,9852.4246,1.6902,3269.7308,44.0968,0.2963,2672.9862,2.9273,66032.3011,35.662,29020.1487,6.0811,2.00E-04,33.7834,0.0675,22627.1669,2.6662,6805.111,1.9812,146.9816,114.2648,98.91,99.2,99.45,이상,"GS5D,RFM_NG"
P8TCVD060309,P8GA1600SY00,P8GA1600SB09,RUN_1ST_23,GA,2011-07-02 1:23,NG,338.2206,0.6872,359,0,133,0,0.0798,0.004,26,0,1847.2889,3.0348,40054.5281,10.8817,25011.8348,8.8809,0,22.606,0.0086,9857.169,1.2948,3544.1616,38.5926,0.4925,2671.7731,3.1988,66038.4409,37.5278,29020.4983,8.8173,3.00E-04,32.8991,0.0573,22648.3414,12.569,6804.1681,2.0238,98.3947,121.1011,100,100.03,100.12,이상,"GS5D,RFM_NG"
P8TCVD060307,P8CB17006L01,P8CB17006L13,RUN_1ST_23,CB,2011-07-06 1:55,OK,337.1971,0.7082,358.2407,0.4279,131.0372,0.1893,0.1364,0.012,29,0,1797.8222,4.4634,40025.7177,13.6695,25007.0195,10.4838,0,22.4051,0.0216,9889.3569,2.2253,977.5987,48.5587,0.6747,2567.7793,2.5297,66028.6298,34.5925,29013.0557,14.9952,2.00E-04,32.644,0.0588,22723.8386,3.5953,6787.9105,3.9609,318.8671,411.8904,100,100,100,이상,"PPD,GS1D"
P8TCVD060309,P8GA17003P00,P8GA17002105,RUN_1ST_23,GA,2011-07-04 8:14,NG,337.7191,0.5964,358.756,0.4298,131,0,0.0806,0.004,26,0,1840.2444,3.9895,40054.6908,14.3635,25012.5808,6.3516,0,22.6142,0.0058,9864.9413,1.5692,3228.4685,38.9537,0.4178,2651.4306,3.3929,66034.8464,38.1621,29020.2581,5.9067,2.00E-04,33.0353,0.0684,22668.764,14.2129,6804.5495,2.473,139.4128,126.4726,100,100,100,이상,"GS5D,RFM_NG"
P8TCVD060306,P8GA1700EE00,P8GA1700DC11,RUN_1ST_23,GA,2011-07-11 22:16,NG,339.5927,0.4917,359.4326,0.4958,132,0,0.1044,0.007,32.7955,0.408,1968.1136,3.1045,40025.4699,54.1369,24985.3645,4.907,0,23.5923,0.0155,10006.2842,2.1774,331.3191,52.0388,0.2938,2917.1845,2.7292,66010.0661,38.9635,28989.7206,4.9362,2.00E-04,34.4078,0.0609,22970.9609,3.0016,6803.1612,2.646,233.901,762.0094,101.93,100.46,98.78,이상,GS4D
P8TCVD060308,P8CB1602DW00,P8CB1602BX10,RUN_1ST_23,CB,2011-06-27 13:54,NG,339.9821,0.5827,359.4594,0.4988,138.6445,0.4791,0.1535,0.013,38.6444,0.4841,1987.5556,4.7556,40077.6415,39.1778,24985.7915,18.7566,0,20.858,0.0175,9892.0833,1.5321,584.5083,65.1127,0.718,2958.8685,8.8676,66107.2754,23.9171,28995.833,14.539,3.00E-04,31.5759,0.0647,22742.7779,2.5087,6783.6192,2.6935,228.5296,128.1817,99.36,100.3,99.83,이상,"PPD,RFRS_NG"
P8TCVD060306,P8CB1700VJ00,P8CB1700U214,RUN_1ST_23,CB,2011-07-12 11:21,NG,339.456,0.5753,359.5426,0.4985,136,0,0.117,0.007,35.8222,0.3866,1967.5778,3.8992,40018.393,45.5187,24985.0455,4.4322,0,24.0424,0.0167,10005.7783,1.4052,300.7996,56.878,0.328,2931.161,3.2341,66012.6752,39.7445,28990.536,4.5714,2.00E-04,34.8597,0.0719,22969.8393,2.7588,6802.9546,2.3222,209.4854,232.4361,99.84,99.48,98.81,이상,GS4D
P8TCVD060306,P8CB1700VC00,P8CB1700U103,RUN_1ST_23,CB,2011-07-12 10:41,OK,337.1552,0.6878,358.7664,0.4234,135,0,0.1326,0.009,28.1364,0.3471,1962.3636,3.2714,40045.7792,49.0241,24984.1854,5.952,0,23.0764,0.014,10005.8681,1.8346,329.1217,46.6829,0.8413,2923,1.0847,66006.6726,32.1511,28990.4467,5.3119,2.00E-04,33.733,0.0609,22969.223,2.8474,6803.6692,2.7363,200.2075,811.0847,100.15,99.53,98.49,이상,GS4D
P8TCVD060308,P8CB1602D100,P8CB1602BH18,RUN_1ST_23,CB,2011-06-27 8:47,OK,339.4428,0.4971,359.3317,0.4712,137,0,0.1659,0.013,41.0682,0.4523,1986.6136,4.8138,40082.4025,31.0408,24984.6709,15.8719,0,21.097,0.019,9893.3346,1.4842,319.8437,68.2347,0.5757,2942.6995,2.429,66109.2699,21.8716,28994.5148,11.5303,2.00E-04,31.9244,0.0669,22743.2507,2.7476,6784.9016,1.6206,243.4231,577.672,99.04,99.13,98.78,이상,"PPD,RFRS_NG"
