TOOL_NAME,LOTID,GLSID,RECIPEID,MODEL_NAME,TIME_STAMP,PAS연동여부,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max,추가정보_정상.이상여부,추가정보_Data_Resume
P8TCVD060309,P8CB1500R700,P8CB1500QE07,RUN_1ST_23,CB,2011-05-15 11:16,OK,338.3,0.713117184,359,0,131,0,0.08525,0,33,0,1884.73,5.654443144,40049.48,12.98643696,25011.36,4.549569647,0,22.68,0.011159993,9871.45,1.590634978,1249.59,56.98,0.590168519,2752.19,4.279327046,66036.27,35.16605778,29019.95,5.788093086,0.000180379,33.03,0.069735318,22672.76,13.38779956,6804.19,2.326298941,143.32,125.2517854,100.71,100.13,98.7,정상,Normal
P8TCVD060307,P8GA1500PK00,P8GA1500NH04,RUN_1ST_23,GA,2011-05-28 5:13,NG,338.62,0.485175094,359.19,0.395435495,131,0,0.082195,0,37.6,0.495433694,1810.27,4.255477753,40025.55,16.57251882,25007.36,9.712800834,0.000208409,22.88,0.009000561,9890.29,1.451461165,971.49,65.01,0.540707174,2605.9,3.224118791,66034.75,31.71622763,29012.21,26.67201754,0.000276489,33.14,0.066520956,22723.39,3.438023841,6787.32,3.921860812,210.95,679.97,99.33,98.91,98.41,정상,Normal
P8TCVD060309,P8CB1501EW00,P8CB1501CY20,RUN_1ST_23,CB,2011-05-25 13:41,NG,339.58,0.493218881,359.51,0.500192976,134,0,0.10628,0,32,0,1890.39,3.930890834,40051.27,16.64294101,25010.89,10.39449966,0,22.71,0.016392387,9905.78,1.448582083,1211.74,55.01,0.518105375,2764.55,6.499908096,66037.16,31.6438583,29020.68,9.584979115,0.000240008,33.04,0.05143416,22749.1,2.889565612,6804.05,2.154778945,114.75,121.1011414,99.21,99.78,100.23,정상,Normal
P8TCVD060307,P8CB1501MZ00,P8CB1501L508,RUN_1ST_23,CB,2011-05-27 19:04,OK,339.73,0.616487983,359.73,0.443265728,131,0,0.080375,0,36.66,0.479494977,1810.02,3.700965533,40019.48,17.79808494,25008.88,21.8033703,0,22.81,0.013515319,9889.92,1.902836354,799.12,63.77,0.421854059,2603.37,2.324702791,66033.62,31.74779148,29014.78,17.03888576,0.000260912,33.1,0.05744713,22724.21,3.502390746,6786.89,4.023229606,231.7,398.46,99.67,99.36,98.67,정상,Normal
P8TCVD060306,P8CB1600KB00,P8CB1600GU12,RUN_1ST_23,CB,2011-06-08 14:10,OK,336.92,0.685350485,358.88,0.33029762,134.29,0.452228789,0.114125,0.01,30,0,1989.52,3.238494025,40032.13,34.86818289,24985.78,4.054377828,0,23.12,0.013845646,10005.33,2.396292132,461.45,54.37,0.72024094,2978.42,3.666168828,66008.74,33.10432489,28989.88,7.276628574,0.000300406,33.68,0.036066653,22969.87,2.673990147,6804.55,1.651714092,179.21,429.96,98.74,97.85,96.75,정상,Normal
P8TCVD060306,P8FA1500F300,P8FA1500DG01,RUN_1ST_23,FA,2011-06-02 7:37,NG,338.34,0.650377593,359.04,0.192908401,135,0,0.11375,0.01,32,0,2005.47,4.970823967,40023.11,40.72084088,24984.23,5.559383892,0,23.15,0.016320651,10007.04,1.654306227,455.84,56.74,0.759823282,2997.36,2.344463446,66008.39,36.59960642,28990.85,5.434745922,0.000246642,33.72,0.052789341,22971.68,2.493824618,6802.84,2.60994708,204.11,302.51,98.01,98.3,98.26,정상,Normal
P8TCVD060308,P8FB1500EZ00,P8FB1500CL05,RUN_1ST_23,FB,2011-05-18 9:16,NG,336.81,0.632203148,358.54,0.498396784,133.08,0.26698945,0.080455,0,32.89,0.317820863,1963.76,4.216609773,40090.99,28.94228536,24988.03,25.7448418,0,20.26,0.018482861,9891.84,1.674655167,369.16,59.7,1.020474254,2928.49,6.957831429,66106.76,24.44470031,28995.39,13.08953491,0.000231116,30.79,0.051633988,22744.05,2.635394028,6784.39,2.616589257,192.39,274.1866569,99.11,100.05,101.41,정상,Normal
P8TCVD060309,P8CB1500QV00,P8CB1500MZ02,RUN_1ST_23,CB,2011-05-15 4:15,NG,338.33,0.673289464,358.84,0.371026515,131,0,0.100625,0,21.44,0.502518908,1915.47,16.42558979,40047.69,11.00055454,25010.55,5.926359211,0,22.15,0.014238233,9860.95,2.743973778,1543.55,37.57,2.312687536,2791.53,28.18425738,66032.37,36.6164213,29019.16,6.170074104,0.000229092,32.36,0.067500482,22696.45,15.80839049,6804.89,2.361410011,144.54,266.8619911,99.35,100.02,101.1,정상,Normal
P8TCVD060308,P8FA16004F00,P8FA16002Z11,RUN_1ST_23,FA,2011-06-03 23:12,OK,339.3,0.486585415,359.15,0.358222242,133,0,0.08513,0,41.8,0.404519917,1956.6,4.484316103,40077.32,25.96974398,24989.11,22.18416227,0,20.85,0.014764139,9891.88,1.607579621,509.06,71.3,0.681169213,2893.74,3.318613971,66109.03,27.91410678,28994.36,14.17912472,0.000266704,31.47,0.038687841,22743.89,2.802033444,6783.98,2.665094293,156.75,541.29,100.69,99.06,98.13,정상,Normal
P8TCVD060308,P8CB15011S00,P8CB15010L20,RUN_1ST_23,CB,2011-05-21 15:32,OK,337.54,0.49886879,359,0,135,0,0.075375,0,35,0,1957.64,4.115150166,40096.55,27.91487022,24984.88,21.73507418,0,20.48,0.017416366,9892.42,1.72706751,402.86,64.7,0.865398679,2930.26,2.997481743,66107.65,26.14117926,28995.02,12.92663471,0.000306715,31.01,0.053679808,22743.41,2.92040547,6783.04,1.994604579,190.69,277.1165232,98.79,99.45,100.92,정상,Normal
P8TCVD060309,P8CB15014Q00,P8CB15013204,RUN_1ST_23,CB,2011-05-22 8:47,OK,338.17,0.644762444,359.02,0.138098867,137,0,0.112625,0.01,30,0,1894.09,4.119258128,40054.44,30.19614524,25012.14,5.941633632,0,22.61,0.013005122,9915.23,1.747470665,824.02,52.49,0.586188245,2772.64,5.380967674,66040.2,30.68118258,29020.47,6.494041077,0.000229092,32.96,0.059198651,22766.83,2.531379255,6806.28,1.21400178,105.48,157.2361594,100.55,100.87,101.37,정상,Normal
P8TCVD060306,P8GA16005T00,P8GA16003F10,RUN_1ST_23,GA,2011-06-13 5:32,NG,337.06,0.527836035,358.69,0.4624809,135,0,0.12675,0.01,26.5,0.505780539,1994.59,4.331164416,40007.99,43.48616358,24987.1,7.515114068,0,22.91,0.013134529,10005.74,1.997797428,294.21,47.12,1.326927462,2983.81,2.401956002,66004.85,33.06066006,28989.39,4.908922176,0.000265774,33.45,0.054002099,22970.61,2.358150752,6803.75,2.042732068,203.63,397.97,98.53,97.91,97.14,정상,Normal
P8TCVD060309,P8CA16004600,P8CA16003507,RUN_1ST_23,CA,2011-06-07 22:02,OK,337.27,0.670211175,358.63,0.483393896,133,0,0.097875,0,27,0,1880.22,3.19010465,40054.2,16.1082102,25011.36,4.005171979,0,22.4,0.008152585,9893.96,1.945077056,1119.45,44.14,0.721916907,2735.35,4.252114119,66036.28,34.17420504,29019.92,7.902246323,0.000266462,32.64,0.064216263,22725.94,2.885229744,6803.89,1.995602806,144.54,163.58,100.37,99.92,98.98,정상,Normal
P8TCVD060306,P8FB1600FA00,P8FB1600DY01,RUN_1ST_23,FB,2011-06-15 11:21,NG,337.93,0.653329151,359.16,0.369132892,131,0,0.116375,0.01,28.29,0.458367767,1994.22,4.215172211,39997.72,47.38756249,24984.5,8.008581938,0,22.97,0.017349643,10005.62,1.062019132,336.45,49.86,1.024636736,2973.87,2.499708257,66001.24,34.09570558,28989.66,5.465803276,0.000194127,33.49,0.032471744,22970.01,2.781688314,6802.58,2.229449302,246.11,272.48,100.07,100.16,99.96,정상,Normal
P8TCVD060306,P8GA1500WD00,P8GA1500TP13,RUN_1ST_23,GA,2011-06-01 10:43,OK,338.2,0.555596604,358.33,0.635410661,129,0,0.119375,0.01,38,0,1998.57,4.938683222,40019.64,39.07181994,24983.98,5.103697076,0,23.73,0.02012645,10005.16,2.062399897,397.97,63.84,0.584471459,2965.4,2.615189417,65996.88,34.87871146,28988.97,5.633598551,0.000225894,34.59,0.034361846,22970.29,2.614619362,6803.65,1.970671403,118.9,684.12,99.92,98.65,97.19,정상,Normal
P8TCVD060308,P8CE16006E00,P8CE16004T07,RUN_1ST_23,CE,2011-06-29 3:14,NG,338.4051,0.4913,358.746,0.4357,135,0,0.084,0.002,40.7778,0.4204,1975.6889,3.6483,40079.9202,32.4886,24988.9791,19.2827,0,20.8753,0.0193,9892.4088,1.9966,600.6226,66.723,0.5349,2925.3756,4.4446,66104.937,24.162,28994.4432,16.0022,3.00E-04,31.5027,0.0622,22744.2222,2.9339,6784.6866,2.0638,219.74,141.8544,100.05,100.05,99.16,정상,Normal
P8TCVD060306,P8CB16005F00,P8CB16002H08,RUN_1ST_23,CB,2011-06-04 8:05,OK,339.87,0.625915981,359.72,0.563004336,133,0,0.115625,0.01,32.89,0.317820863,1998.22,4.689877343,40016.93,50.25960677,24984.84,6.055139866,0,23.24,0.012135598,10005.9,1.908158541,403.1,57.74,0.721608365,2979.12,5.039341027,66003.53,31.44549265,28990.84,7.283446496,0.000238115,33.91,0.056409437,22971.33,2.547465758,6802.8,2.276975486,198.5,444.36,99.83,98.76,97.6,정상,Normal
P8TCVD060306,P8CB15015400,P8CB15013914,RUN_1ST_23,CB,2011-05-22 11:36,OK,339.28,0.662434749,359.24,0.426201939,134,0,0.105125,0.01,34.07,0.25226249,2007.51,4.037450941,40022.95,41.65761905,24985.93,4.611191908,0,23.35,0.020180999,10005.57,2.100788998,462.92,59.41,0.727407722,2990.37,4.501464715,66006.33,29.61696387,28990.45,6.050965317,0.000169373,34.07,0.046929146,22971.25,2.876839698,6802.73,2.476725843,192.88,273.9425014,99.02,99.68,100.13,정상,Normal
P8TCVD060308,P8CB1700VN00,P8CB1700U306,RUN_1ST_23,CB,2011-07-12 11:53,NG,339.6074,0.4887,359.5061,0.5003,138,0,0.0664,0.003,39.4667,0.5878,1981.4,3.3194,40098.6388,31.3727,24987.4192,20.6818,0,20.8833,0.0162,9892.3274,1.856,521.2721,63.316,0.466,2947.5755,2.6393,66111.1553,21.832,28994.5485,10.9828,4.00E-04,31.6039,0.0407,22744.1498,3.0035,6783.9894,2.8881,192.6387,93.2674,99.32,99.86,100.35,정상,Normal
P8TCVD060306,P8CA16005800,P8CA16003U16,RUN_1ST_23,CA,2011-06-08 11:57,NG,339.56,0.49729493,359.53,0.499476784,133,0,0.109875,0.01,33.36,0.484090316,1978.71,5.154972102,40023.11,45.20505132,24984.91,5.983238407,0,23.34,0.012152233,10005.53,1.809770326,454.86,58.53,0.573742057,2953.45,2.851330052,66008.6,33.98309862,28990.78,6.458812062,0.000182482,33.99,0.052354839,22970.04,2.472756392,6802.89,2.329416419,206.56,172.86,99.63,98.26,96.24,정상,Normal
P8TCVD060309,P8FA16006T00,P8FA16004M15,RUN_1ST_23,FA,2011-06-05 4:28,NG,338.4,0.817976066,359.25,0.431858751,134,0,0.09025,0,30,0,1887.82,4.38428869,40057.27,12.56541571,25012.49,8.015941523,0,22.55,0.014458148,9912.6,1.908880819,1055,48.92,0.625488374,2751.63,3.41328214,66039.46,34.94248991,29020.3,9.492669578,0.000309021,32.89,0.070759811,22762.29,2.338253778,6805.11,2.335836369,133.8,110.11,100.01,99.75,99.47,정상,Normal
P8TCVD060306,P8CE15004C00,P8CE15003A17,RUN_1ST_23,CE,2011-05-17 4:17,OK,339.55,0.497705592,359.5,0.500360136,133,0,0.107,0.01,37.95,0.301511345,2000.25,4.132261051,40018.64,49.66459934,24985.57,9.715154628,0,23.95,0.008915862,10005.87,1.655817296,447.05,63.43,0.551750063,2969.25,9.935615607,66006.15,38.73647141,28990.76,5.931865533,0.000234791,34.71,0.041551289,22969.91,2.711421148,6804.3,2.212614909,220.96,400.6592199,98.82,98.83,98.97,정상,Normal
P8TCVD060307,P8CB1500QX00,P8CB1500MZ06,RUN_1ST_23,CB,2011-05-15 4:11,OK,339.59,0.491692677,359.34,0.474385873,130.51,0.500372369,0.086875,0.01,33,0,1810.31,4.257732123,40026.37,22.32630845,25008.38,20.82323475,0,22.57,0.014866408,9890.21,2.675222905,1285.23,60.01,0.621855185,2603.25,3.216857284,66034.96,33.93315479,29011.02,27.05638439,0.000190574,32.8,0.052363866,22723.59,2.945672421,6787.29,4.256124483,258.56,419.9475066,100.01,100.77,102.1,정상,Normal
P8TCVD060309,P8CE16002200,P8CE16000P04,RUN_1ST_23,CE,2011-06-09 11:30,OK,338.6,0.490425714,359.07,0.248895065,134,0,0.100375,0,28,0,1881.98,3.158602171,40047.04,13.29573026,25012.04,3.712596832,0,22.47,0.012060454,9907.06,1.95809357,3070.99,45.56,0.59086463,2741.18,3.093710482,66034.77,35.36716294,29020.01,7.769664714,0.000229092,32.72,0.052056119,22747.93,2.528013997,6805.71,1.177017547,153.57,164.8,100.74,100.18,99.04,정상,Normal
P8TCVD060307,P8GA1500UH00,P8GA1500RL10,RUN_1ST_23,GA,2011-05-31 5:14,OK,336.54,0.652754745,358.67,0.470505896,130,0,0.09025,0.01,27,0,1815.71,2.436672678,40025.55,20.51751813,25007.77,6.791878731,0.000317821,22.18,0.019534998,9889.4,1.719560046,1047.43,48.61,1.357844503,2623.49,2.851050317,66035.06,31.01231719,29012.24,16.45017533,0.000192194,32.36,0.060776525,22724.01,2.996831015,6786.59,2.103034628,224.38,100.35,99.68,98.79,97.71,정상,Normal
P8TCVD060308,P8GA1600SS00,P8GA1600RP01,RUN_1ST_23,GA,2011-07-01 23:13,NG,338.7812,0.608,359.4058,0.4914,134,0,0.0699,0.003,35.9545,0.2107,1985.7045,2.8414,40105.2088,30.4305,24988.2084,24.3364,0,20.6216,0.0155,9892.3357,1.7475,532.5032,60.486,0.7796,2992.3598,22.5733,66107.9156,27.1876,28995.7221,11.8724,3.00E-04,31.1627,0.0561,22743.3355,2.7634,6784.215,2.5049,209.9738,106.9401,99.33,100.76,102.14,정상,Normal
P8TCVD060307,P8CB1501B500,P8CB15018S07,RUN_1ST_23,CB,2011-05-24 12:20,OK,339.59,0.493036084,359.28,0.451239022,130.06,0.234054236,0.08175,0.01,34,0,1812.57,3.273556684,40026.14,17.18859061,25008.39,10.71723329,0.000390154,22.56,0.018801286,9889.09,1.826805948,847.95,61.09,0.637366581,2607.71,2.693047054,66034.72,28.99764027,29012.32,21.81460453,0.000151761,32.78,0.053914078,22723.03,3.069106103,6787.76,2.162848024,261.25,479.7656107,99.63,99.3,98.29,정상,Normal
P8TCVD060307,P8CB15012A00,P8CB15010X17,RUN_1ST_23,CB,2011-05-21 18:57,NG,338.24,0.530423263,358.93,0.260043946,130.42,0.49354219,0.103875,0.01,23.67,0.476731295,1825.89,2.047417689,40025.39,19.97414159,25006.75,9.100690111,0.000252262,22.11,0.025190186,9889.07,1.632666909,1377.53,41.24,3.103030445,2629.53,3.025872432,66034.03,36.68672997,29012.54,32.27820167,0.000264202,32.27,0.062679488,22723.17,2.870161547,6788.33,3.163468923,217.79,99.127144,99.6,99.91,100.47,정상,Normal
P8TCVD060306,P8FB1500RP00,P8FB1500Q716,RUN_1ST_23,FB,2011-05-26 5:43,NG,339.58,0.493462964,359.54,0.498840175,134,0,0.115625,0.01,37.56,0.502518908,2003.76,4.39604965,40024.74,56.76431035,24986.06,5.650031996,0,23.67,0.018968342,10005.49,1.831166445,354.03,63.24,0.745206265,2977.24,6.648487888,66012.21,26.66904176,28991,6.147048081,0.00018205,34.48,0.060403038,22970.42,2.478117205,6803.45,3.048877465,234.39,442.1656595,99.2,99.08,98.78,정상,Normal
P8TCVD060307,P8CB1500UU00,P8CB1500TV04,RUN_1ST_23,CB,2011-05-18 18:55,OK,338.05,0.707541183,358.9,0.294136153,130,0,0.086125,0.01,24,0,1824.52,2.832441928,40026.64,25.57375872,25005.55,16.46514877,0.000290803,22.13,0.017025041,9889.55,1.169703804,731.25,41.77,3.028374393,2630.06,2.686625305,66032.76,37.00425628,29012.51,17.91236833,0.000233215,32.27,0.069613412,22723.14,2.774014003,6788,2.187244368,229.75,242.4464384,99.55,99.85,100.89,정상,Normal
P8TCVD060309,P8CB16001E00,P8CB16000610,RUN_1ST_23,CB,2011-06-01 16:54,NG,338.84,0.545758479,359.39,0.488977715,132,0,0.091125,0,33,0,1896.67,5.636730193,40054.37,10.53244351,25012.72,3.680783077,0,22.8,0.014522709,9897.33,1.847738433,1025.94,54.97,0.270750854,2770.07,6.792548727,66036.69,30.55508703,29020.47,4.285930244,0.000199846,33.33,0.053687898,22728.58,3.238677379,6805.76,1.256472845,136.97,112.8,99.96,99.93,99.56,정상,Normal
P8TCVD060306,P8CB15014F01,P8CB15014F18,RUN_1ST_23,CB,2011-05-24 0:51,OK,338.67,0.470211664,359.21,0.40520936,131,0,0.109975,0.01,34,0,2000.22,4.567120084,40010.74,46.07717087,24984.03,7.51524507,0,23.36,0.017686952,10004.96,2.051850844,407.74,59.25,0.596583045,2964.97,3.675121746,66007.63,26.84884996,28990.43,5.473731799,0.000182482,34.09,0.033279598,22970.01,3.016165195,6803.97,2.640080986,228.77,409.6929744,100.03,99.28,98.35,정상,Normal
P8TCVD060306,P8FA1500C000,P8FA1500B016,RUN_1ST_23,FA,2011-05-27 12:19,OK,339.53,0.499696027,359.44,0.496740192,133,0,0.106625,0.01,35,0,2005.75,4.462375006,40023.81,38.76251207,24985.43,4.577378426,0,23.41,0.025683058,10005.58,2.011941296,348.41,60.13,0.769206489,2977.77,3.210143536,66010.1,38.45133022,28990.31,6.45565066,0.000228002,34.05,0.038870778,22970.8,2.560014931,6803.13,2.847274143,157.72,743.94,98.97,98.95,98.61,정상,Normal
P8TCVD060306,P8FA16004200,P8FA16001D09,RUN_1ST_23,FA,2011-06-03 0:08,NG,339.39,0.487935235,359.04,0.280816512,134,0,0.110875,0.01,36.8,0.408032457,2005.09,3.771485315,40020.64,53.43592829,24985.5,4.421462564,0,23.55,0.017452745,10006.03,2.219277099,443.63,62.14,0.667515003,2986.83,2.267658798,66009.32,25.31502305,28990.43,5.886823045,0.000273839,34.39,0.059525543,22969.63,2.410809399,6803.65,2.450851399,202.65,195.81,98.68,98.45,97.99,정상,Normal
P8TCVD060307,P8CA15004600,P8CA15003916,RUN_1ST_23,CA,2011-05-19 9:49,OK,338.43,0.508529692,359,0,130,0,0.082125,0.01,34,0,1810,4.530321128,40023,14.69994096,25007.42,16.90608797,0.000152499,22.57,0.020909551,9890.3,1.537990536,1189.28,61.19,0.632250841,2607.37,3.191901032,66034.33,35.30943536,29012.34,16.56098162,0.000190144,32.76,0.051490956,22724.02,3.123693333,6787.2,3.171590871,253.68,149.9114936,100.2,99.87,99.24,정상,Normal
P8TCVD060307,P8FA16005E00,P8FA16003105,RUN_1ST_23,FA,2011-06-04 1:12,OK,337.31,0.634603519,359.18,0.382734047,130,0,0.078,0.01,22.44,0.502518908,1832.62,1.76182871,40014.49,17.28322651,25007.9,12.66435151,0.000386646,22.08,0.016236883,9888.95,1.996633982,915.83,38.94,3.406296672,2710.45,91.73179865,66023.74,30.19828575,29012.4,20.02977885,0.000179109,32.22,0.063056802,22723.79,3.037818363,6786.55,9.54128505,184.34,722.94,100.16,99.41,98.36,정상,Normal
P8TCVD060309,P8GA1500VP00,P8GA1500RT14,RUN_1ST_23,GA,2011-05-31 13:59,OK,339.53,0.499405022,359.36,0.480332637,134,0,0.085375,0,32,0,1899.91,4.316049447,40046.72,13.90537292,25012.38,4.672001461,0,22.74,0.017686952,9901.16,1.971024096,986.39,54.48,0.561729645,2775.84,3.783904026,66036.15,35.35576898,29020.29,6.56755512,0.000229092,33.14,0.069906858,22734.89,5.862739571,6804.72,2.419374104,119.15,95.22,100.01,100.36,100.49,정상,Normal
P8TCVD060308,P8FA16002P00,P8FA16001302,RUN_1ST_23,FA,2011-06-02 22:19,NG,339.61,0.487650348,359.63,0.482876829,135,0,0.0985,0,38.59,0.497350273,1950.95,4.851058602,40091.89,37.39717379,24987.17,17.25912673,0,20.63,0.014238975,9892.88,1.743917344,396.75,67.74,0.797395886,2903.38,2.920287731,66106.24,24.05178394,28995.39,14.61513058,0.000321726,31.3,0.053965069,22743.47,2.816386873,6784.36,2.622082016,159.92,884.58,99.49,99.79,100.51,정상,Normal
P8TCVD060309,P8CB1501KT00,P8CB1501HB20,RUN_1ST_23,CB,2011-05-26 21:53,OK,339.84,0.670901132,359.2,0.399420717,132.02,0.140692881,0.105375,0,35,0,1897.29,5.141728672,40038.41,9.771768518,25010.21,5.519470286,0,22.99,0.024148112,9883.94,1.924067503,1378.75,59.42,0.580703236,2763.54,5.618223099,66027.04,39.0736735,29018.57,8.480848809,0.000190444,33.6,0.06159927,22721.41,7.255837778,6804.37,1.969214299,120.61,137.7,100.53,100.95,101.05,정상,Normal
P8TCVD060306,P8GA16002D00,P8GA16000N17,RUN_1ST_23,GA,2011-06-11 9:49,NG,338.99,0.646824464,359.22,0.41582996,132,0,0.11375,0.01,34,0,1992.76,3.372047905,40013.67,104.9731968,24984.5,4.530919545,0,23.33,0.023851392,10005.78,1.699748791,264.42,58.43,0.543955086,2966.85,2.233446466,66009,32.05059812,28990.95,5.258748552,0.00018205,34.05,0.042786548,22970.55,2.400443576,6802.82,2.466297194,215.35,616.49,99.83,98.14,96.19,정상,Normal
P8TCVD060308,P8CE15004G00,P8CE15003D18,RUN_1ST_23,CE,2011-05-17 5:27,OK,338.84,0.600458424,359.22,0.416795808,135,0,0.089625,0,36.77,0.423915106,1952.18,4.661932563,40093.39,21.66665367,24984.67,18.91093024,0,20.61,0.017812448,9892.46,1.737809043,431.18,66.64,0.742948363,2918.02,2.661570698,66106.96,24.07117123,28994.32,12.93677658,0.000260323,31.21,0.041306915,22743.56,2.574003668,6783.48,2.891389292,177.99,144.7842276,98.54,99.98,101.58,정상,Normal
P8TCVD060308,P8CE16008800,P8CE16005Z03,RUN_1ST_23,CE,2011-06-30 4:13,OK,339.3063,0.6201,359.1778,0.3826,135,0,0.0839,0.003,33,0,1991.4444,3.9054,40064.2943,29.7074,24984.1638,24.3706,0,20.3962,0.0175,9891.9612,1.7459,694.6225,56.9858,1.1035,2964.8585,3.4157,66098.0952,23.5794,28993.1665,19.1678,2.00E-04,30.8967,0.0615,22743.1046,2.7962,6783.5072,2.4077,218.0309,282.4879,100.5,101.45,101.88,정상,Normal
P8TCVD060309,P8GA1500WM00,P8GA1500U209,RUN_1ST_23,GA,2011-06-01 12:19,OK,340.22,0.595236034,359.67,0.47077482,132,0,0.09925,0,32.11,0.317820863,1897.56,4.746077594,40052.74,13.39724136,25012.58,5.532239957,0,22.75,0.011281521,9906,1.656352373,1097.97,54.35,0.498504334,2767.17,3.506625772,66037.2,36.99096751,29020.25,4.36545114,0.000188869,33.23,0.049873496,22750.72,2.460643219,6804.52,2.564083225,122.32,155.04,100.3,100.54,100.76,정상,Normal
P8TCVD060308,P8CB1700LQ00,P8CB1700G815,RUN_1ST_23,CB,2011-07-09 10:43,OK,337.7548,0.6364,358.6645,0.4725,134,0,0.0651,0.003,37.2222,0.4204,1994,3.873,40091.8025,26.9849,24985.3846,23.2759,0,20.6253,0.0169,9892.0833,1.197,632.607,60.6934,0.6424,2951.6321,2.8009,66109.5314,28.133,28995.2251,14.8266,3.00E-04,31.1849,0.0603,22744.979,2.6765,6784.0254,2.0149,257.5841,496.8565,101.17,100.02,99.22,정상,Normal
P8TCVD060308,P8CB1501DZ00,P8CB1501CK03,RUN_1ST_23,CB,2011-05-25 7:11,OK,339.03,0.681802455,359.39,0.487363808,136.61,0.488396655,0.082625,0,37.23,0.423915106,1951.41,4.794949775,40079.57,20.69263144,24985.43,15.97897845,0,20.63,0.018106742,9892.46,1.443679922,390.65,67.36,0.703093074,2912.16,2.85535337,66108.57,32.19589037,28994.38,8.962409379,0.00026825,31.2,0.049718814,22743.37,2.833252651,6783.13,2.791599739,182.87,149.4231826,99.31,99.88,100.43,정상,Normal
P8TCVD060306,P8CB15012M00,P8CB15010V16,RUN_1ST_23,CB,2011-05-21 21:40,OK,339.56,0.496173357,359.37,0.481935949,132,0,0.124125,0.01,38.6,0.495433694,2006.38,4.458336873,40030.93,44.44154972,24985.45,4.972464118,0,23.89,0.0096295,10006.19,1.311722833,350.36,63.97,0.638501185,2968.9,5.355370775,66007.77,29.20803041,28990.64,5.658798603,0.000182482,34.68,0.070595209,22971.64,2.870753764,6804.61,2.317363983,226.33,1002.74675,101.03,99.61,98.24,정상,Normal
P8TCVD060306,P8GA1500PR00,P8GA1500NJ10,RUN_1ST_23,GA,2011-05-28 6:58,OK,339.46,0.498501187,359.43,0.495245746,135,0,0.109625,0.01,37.18,0.386645767,2001.89,3.712523169,40029.3,35.40446482,24985.86,5.582183921,0,23.68,0.008090398,10006.31,1.894799048,446.32,63.11,0.616914462,2981.2,3.674768233,66009.07,31.0777003,28990.06,4.970916507,0.00018205,34.31,0.072126012,22970.83,2.700961053,6804.5,2.051490444,219.98,441.92,99.13,98.68,97.75,정상,Normal
P8TCVD060306,P8FA1500BQ00,P8FA1500AM13,RUN_1ST_23,FA,2011-05-27 8:06,OK,338.12,0.458331217,358.44,0.608107608,130,0,0.125,0.01,39,0,2011.37,3.860812003,39970.36,96.14122624,24983.29,4.960985061,0,23.62,0.013418884,10004.9,2.250562782,370.87,65.46,0.589847146,2978.09,3.495963376,65996.78,37.71990415,28989.58,6.008527154,0.000207234,34.5,0.058405319,22970.33,2.286438932,6803.84,2.065178552,220.47,940.73,99.54,98.9,97.71,정상,Normal
P8TCVD060307,P8CA15004B00,P8CA15003B05,RUN_1ST_23,CA,2011-05-19 11:50,NG,337.59,0.492285873,358.58,0.493619984,130.45,0.49774244,0.083885,0.01,32,0,1816.39,3.989613895,40019.98,18.44666547,25006.8,26.09129846,0,22.37,0.018340219,9890.05,1.764125633,781.05,58.72,0.562585807,2606.42,2.836597256,66028.7,34.21645713,29010.53,10.54616564,0.000203391,32.59,0.06744896,22723.78,2.853581306,6788.03,3.18117118,244.16,254.1659037,100.28,100.11,99.92,정상,Normal
